Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"451700407000","898000","3579","1392685.3","3211.2"
"452701887000","885100","3581","1396012.1","3326.8"
"453703283000","881000","3582","1399227.2","3215.1"
"454704908000","936500","3583","1402444.8","3217.6"
"455706184000","937300","3582","1405662.8","3218.0"
"456707850000","890800","3581","1408883.9","3221.1"
"457709416000","891100","3583","1412101.9","3218.0"
"458710830000","904900","3581","1415319.1","3217.2"
"459712383000","891600","3580","1418534.6","3215.5"
"460713781000","904300","3579","1421750.9","3216.3"
"461715375000","891800","3581","1424962.1","3211.2"
"462717136000","906900","3579","1428180.5","3218.4"
"463718527000","881500","3581","1431399.9","3219.4"
"464720355000","881000","3583","1434619.6","3219.7"
"465721770000","891000","3581","1437834.7","3215.1"
"466723468000","891800","3582","1441049.2","3214.5"
"467725014000","887400","3583","1444260.0","3210.8"
"468726227000","960900","3583","1447586.0","3326.0"
"469727823000","933100","3582","1450802.3","3216.3"
"470729234000","891000","3582","1454020.3","3218.0"
"471731038000","903800","3581","1457240.9","3220.6"
"472732407000","880700","3581","1460453.8","3212.9"
"473733704000","902800","3580","1463668.9","3215.1"
"474735467000","881100","3580","1466879.6","3210.7"
"475736801000","908300","3581","1470090.8","3211.2"
"476738247000","881200","3582","1473300.2","3209.4"
"477739762000","898100","3581","1476509.7","3209.5"
"478741087000","891300","3582","1479717.8","3208.1"
"479742715000","897700","3582","1482929.8","3212.0"
"480744199000","889700","3581","1486139.7","3209.9"
"481745865000","898100","3581","1489356.0","3216.3"
"482747498000","880700","3580","1492570.2","3214.2"
"483749023000","891400","3581","1495787.4","3217.2"
"484750782000","881100","3582","1499120.7","3333.3"
"485752251000","947500","3581","1502342.1","3221.4"
"486753855000","936400","3580","1505562.3","3220.2"
"487755409000","897500","3583","1508782.5","3220.2"
"488756817000","884800","3584","1512000.1","3217.6"
"489758407000","887900","3579","1515220.8","3220.7"
"490759556000","891100","3579","1518435.4","3214.6"
"491761248000","887500","3580","1521650.8","3215.4"
"492762828000","891500","3581","1524865.9","3215.1"
"493764264000","887500","3582","1528083.9","3218.0"
"494765921000","905100","3584","1531302.8","3218.9"
"495767279000","885200","3582","1534520.4","3217.6"
"496768963000","884600","3580","1537738.0","3217.6"
"497770496000","891600","3582","1540956.9","3218.9"
"498771975000","887400","3586","1544178.0","3221.1"
"499773535000","897800","3580","1547399.5","3221.5"
"500774981000","1838400","3585","1550736.6","3337.1"
"501776750000","931400","3584","1553965.0","3228.4"
"502778318000","905100","3582","1557192.5","3227.5"
"503779787000","908000","3582","1560416.1","3223.6"
"504781434000","897400","3581","1563643.2","3227.1"
"505782886000","884200","3582","1566868.5","3225.3"
"506784467000","904300","3582","1570089.6","3221.1"
"507786108000","881300","3582","1573306.3","3216.7"
"508787582000","891400","3581","1576523.1","3216.8"
"509789250000","902100","3582","1579739.8","3216.7"
"510790601000","881100","3582","1582958.3","3218.5"
"511792179000","904300","3582","1586176.8","3218.5"
"512793742000","891000","3582","1589397.0","3220.2"
"513795308000","881000","3581","1592615.4","3218.4"
"514797032000","908300","3582","1595836.1","3220.7"
"515798540000","880100","3582","1599056.7","3220.6"
"516800208000","1760800","3583","1602395.1","3338.4"
"517801903000","904900","3579","1605625.2","3230.1"
"518803376000","897800","3579","1608850.6","3225.4"
"519805167000","881500","3581","1612083.2","3232.6"
"520806542000","889100","3582","1615313.3","3230.1"
"521808258000","891000","3583","1618547.7","3234.4"
"522809834000","891000","3581","1621778.6","3230.9"
"523811231000","897500","3581","1625005.3","3226.7"
"524812916000","898100","3582","1628233.6","3228.3"
"525814380000","884800","3580","1631459.0","3225.4"
"526815971000","891300","3580","1634686.0","3227.0"
