Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"528266250000","4616100","3590","8569666.8","16272.6"
"529266653000","4614500","3587","8585951.1","16284.3"
"530266912000","4619100","3591","8602222.4","16271.3"
"531267284000","4555900","3591","8618494.6","16272.2"
"532267728000","4556600","3590","8634758.2","16263.6"
"533268315000","4554400","3593","8651030.0","16271.8"
"534268728000","4618300","3591","8667315.9","16285.9"
"535269211000","4614000","3589","8683585.5","16269.6"
"536269557000","4559600","3592","8699859.0","16273.5"
"537269842000","4554400","3592","8716120.9","16261.9"
"538270377000","4622900","3594","8732400.0","16279.1"
"539270817000","4563300","3591","8748690.6","16290.6"
"540271287000","4562600","3592","8764967.6","16277.0"
"541271628000","4531300","3593","8781243.6","16276.0"
"542272179000","4589300","3590","8797515.4","16271.8"
"543272721000","4625900","3589","8813796.6","16281.2"
"544272967000","4600800","3592","8830086.4","16289.8"
"545273210000","4587100","3589","8846334.6","16248.2"
"546273756000","4564800","3592","8862616.6","16282.0"
"547274135000","4597600","3592","8878891.4","16274.8"
"548274830000","4559600","3585","8895176.5","16285.1"
"549275397000","4594600","3588","8911465.8","16289.3"
"550275752000","4612100","3594","8927747.9","16282.1"
"551276320000","4612800","3587","8944026.6","16278.7"
"552276786000","4590100","3589","8960299.2","16272.6"
